Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Power_W,Temp_Diff_K,Strain_Load,Type_encoded
299.6933762428416,310.7892451720948,2180,17.6057694550821,225,4007.674795048019,11.095868929253172,3975.8231478059433,0
302.84137788084564,311.62183717446084,1658,31.585875358042788,214,5466.18596395938,8.780459293615184,6768.422287203443,0
301.6159257149862,311.1805289799921,1312,69.50194710200078,57,9548.94430971872,9.564603265005918,3968.877164266781,0
298.0759132640494,309.24489158006173,1367,49.966331314953685,222,7154.552024350398,11.16897831601234,11117.045419032907,0
297.6767482030016,308.7767482030016,1358,52.81846974258898,212,7515.633300727075,11.100000000000025,11229.116008571464,0
303.2915676993495,311.9047911506484,1521,35.94231504415627,214,5727.027915429988,8.613223451298856,7715.6966283246475,0
299.07111440339327,309.63422288067864,2290,14.461106995758358,92,3444.836722976504,10.563108477285365,1344.1712384951265,0
302.0143879054853,310.5119899212377,1265,60.5856120945147,90,8029.087712054927,8.497602015752449,5457.021460151914,0
297.3620666728681,308.32528888475457,1455,40.99313325271435,220,6242.504134914576,10.963222211886482,9016.263595869828,0
301.5130523787871,310.30830605922813,1275,68.4611292938479,115,9143.056710752187,8.795253680441034,7918.862928759535,0
301.2053544860796,310.4877954050663,1401,46.193897702533185,208,6780.7156438126385,9.282440918986708,9618.89739714673,0
302.1152703254465,310.6083780473213,1322,52.61675609464259,8,7284.715605349266,8.493107721874821,452.45200047861476,0
301.73238230102504,310.23238230102504,1346,48.111745132649986,75,6784.969800591491,8.5,3619.8797025580357,0
297.43052836837524,308.4071831455,1368,50.65387359125045,219,7257.775550890285,10.976654777124804,11131.339150613994,0
297.71921673890984,309.55529372290886,1502,49.73294058436322,222,7822.581800696225,11.836076983998993,11062.574179226225,0
297.6240181966282,308.2323323737072,2846,5.110392721348706,178,1522.7094338162628,10.608314177078986,930.860105921558,0
300.59303781486557,310.1297105640545,1362,65.60866230567362,206,9362.223938017503,9.536672749188945,13563.648000914718,1
299.6681485493374,308.8147533204468,1394,52.95574003865962,221,7729.58865980526,9.146604771109445,11749.747539912265,0
300.44964133400697,309.95673295315083,2568,12.757450285136859,82,3430.671856040018,9.507091619143855,1049.7918462715459,1
299.0076617229412,309.097022598733,1391,58.47808651115383,196,8523.419979860466,10.089360875791849,11478.914411729005,0
301.05154454246144,310.66860305703494,1574,38.151544542461465,224,6291.123249900025,9.61705851457349,8544.461444749695,0
303.04630361593,311.54630361593,1314,61.270622895798724,41,8433.549314934047,8.5,2555.163446066523,0
301.85292216552455,310.8853083758566,1396,44.60584433104913,208,6521.627234054092,9.032386210332007,9278.015620858218,0
300.28894207592543,310.69332695088895,1363,54.54003829466633,211,7784.247705319715,10.404384874963517,11508.24630938545,0
298.59067984122686,309.54250617557506,1386,46.243325099233225,203,6714.348458567623,10.951826334348246,9393.671740404265,0
300.27132564895373,310.38559077874453,1348,65.64293948083699,66,9269.332967257087,10.114265129790743,4343.973919265405,0
300.93289727101205,310.88827520817085,2455,13.505862395914585,177,3472.0433501973575,9.955377937158772,2399.0007185303707,0
299.59216677379635,309.98132460087237,1393,55.892166773796355,213,8152.981415038293,10.389157827075975,11935.644911071226,0
302.27479396802073,310.7,1330,51.255986615817186,8,7132.614205909044,8.42520603197928,451.56146033145274,0
302.3,310.8214854606425,1377,47.72970921285,24,6884.7996982335935,8.521485460642493,1177.1615878437287,0
298.9354717423176,310.31933967789695,1365,49.16049524157727,225,7027.977215741634,11.38386793557937,11098.027687701224,0
298.67761326056024,308.65920442018677,1335,53.37874980315058,208,7465.348563638717,9.981591159626523,11112.75922016814,0
302.11435465210513,310.150080427456,1367,49.23237839469263,178,7046.408488089837,8.035725775350858,8786.661079706464,0
300.48675600979544,310.29470240391817,1321,65.97152279640832,4,9130.702605909053,9.807946394122718,270.33349658657175,0
300.1311479666648,309.66096160903857,1273,68.41844949717546,110,9120.943095281913,9.529813642373734,7539.846104932043,0
297.5880455519032,307.74573055425117,2802,6.596963903237394,37,1912.0240671378874,10.157685002347945,191.57988653831276,0
300.31859689959333,310.56627228714416,1323,67.3500416646858,64,9327.417465536437,10.247675387550832,4312.374470927745,0
298.71278570926245,308.4729325394035,1375,50.45413492119306,220,7267.816229640522,9.760146830141,11099.909682662474,0
301.9087512005722,310.4058341337148,1368,51.74375600286111,153,7417.622588759094,8.497082933142593,7926.105945846595,0
300.63571135566,310.5465284356332,2756,8.141426813396034,123,2336.460333336093,9.910817079973155,856.4845183605917,0
302.5353193128321,310.55404276178626,1352,47.47446897908413,7,6723.696298136676,8.018723448954187,345.5144962901042,0
298.51305403800865,308.7117261953962,1361,59.62478023340482,194,8496.260284478365,10.198672157387584,11575.929006635442,0
300.9390945586593,311.366117914339,1290,60.95404671135933,203,8239.77152682129,10.427023355679689,12398.633604338924,0
302.92141763857796,311.0454406309174,1350,49.58045984678896,8,7011.256901979058,8.124022992339434,411.9585081661917,0
301.4577655483725,310.18534067097653,1341,48.24267033548827,77,6779.808106946069,8.727575122604087,3721.583986736533,0
299.2130447337476,309.6220757032652,1563,37.51404817480511,219,6136.67396386349,10.409030969517577,8224.563977188613,0
298.77495562946626,308.3571175025521,1309,65.89411311840699,42,9034.632114871885,9.582161873085884,2792.3773163763303,0
297.88604570220593,309.0075571277574,1367,50.14433215418191,221,7182.511088112723,11.121511425551484,11121.246238838694,0
302.2709328038869,310.7091106699057,1364,48.96854676570472,71,6994.080715256088,8.438177866018846,3498.683296477621,1
301.7764918676367,310.2764918676367,1345,46.52332725745148,80,6550.42155877842,8.5,3739.0209772851417,0
302.7544994477358,310.8869998422102,1315,52.011497712048225,40,7161.752461435525,8.13250039447441,2083.6644473771094,0
298.88074016581515,308.29518504145375,1543,37.20302428411907,203,6012.049227537516,9.41444487563861,7570.9758072559425,1
300.548871230743,310.797742461486,2486,13.349623743581,171,3476.3409588345817,10.248871230743028,2284.1710914113273,0
303.6608412746726,312.87053152396766,1276,69.00699047039289,160,9223.901747935062,9.20969024929506,11096.016462759637,2
303.30757607153396,312.37049934882003,1369,62.93446207276302,198,9026.72917911213,9.062923277286115,12506.611969669862,0
300.51646100713555,309.66375102400934,1265,68.5433324231028,193,9082.495060548314,9.147290016873814,13245.100136534582,0
299.1,309.7676786655952,1407,50.027032619340844,223,7365.609976448731,10.667678665595185,11154.74945634432,0
301.6894428080728,311.7858335221454,1335,56.98583352214545,191,7971.1964237398815,10.096390714072642,10903.943064646313,0
302.5424605138702,310.5787697430649,1469,40.52584372044171,211,6233.931005334296,8.036309229194716,8573.993174859685,0
303.09773642944987,311.97272204031435,1422,52.61137540929268,210,7834.178310442624,8.874985610864522,11055.651313887607,0
302.68567660630225,311.04283830315114,1335,48.38580848424435,109,6768.142073459625,8.35716169684885,5319.847161001278,0
301.08617658901073,310.50631477440226,1383,64.04385795733714,138,9277.0757780864,9.420138185391508,8883.940936777759,1
299.4361368486288,310.36493763337296,1345,49.23649500929607,237,6932.478021767885,10.928800784744125,11679.606596407066,0
302.5054511596699,310.9377348907426,1297,67.26499068909234,200,9134.343435452502,8.432283731072681,13510.73131875149,0
299.02804865089513,309.07290552457465,2739,8.698594946486152,16,2493.7139452089887,10.044856873679526,145.4718465103412,0
299.6,310.37760779234526,1910,23.321492813843648,209,4664.981998948275,10.777607792345234,4881.492395626224,0
303.5253131526977,312.57552192116293,1425,47.51825976775426,218,7092.942961239845,9.050208768465179,10361.91140020538,0
300.15352931721026,310.18814238002483,1387,56.453529317210226,209,8201.479657204003,10.03461306281459,11837.376920576779,0
302.9549502765732,312.5066672154663,1281,58.10666721546625,213,7790.7735711851265,9.551716938893113,12416.56331236482,0
301.1984636855006,311.20972304668123,1366,56.21453405405334,197,8043.5865849511265,10.011259361180587,11113.140672235988,0
302.02234924796323,310.85108399534454,1386,50.17229001163871,231,7280.874702792835,8.8287347473813,11619.36385499418,0
302.2705207104412,310.74581932974513,1358,48.71634004018636,72,6929.397691702407,8.475298619303928,3506.0008118363826,1
299.0090227700857,309.0978601662066,1391,58.47897642659452,196,8523.518214904485,10.088837396120855,11478.878710415443,0
301.4868698004723,310.70656509976385,1334,65.67549864728424,0,9175.765715741185,9.219695299291532,22.288513698264047,0
302.58250487153174,310.9421470327415,1347,54.34963566583411,68,7674.336775508054,8.359642161209747,3705.8497218851066,0
299.89925592721784,310.8112832470233,1260,69.97365206439711,203,9231.645047643477,10.912027319805464,14185.94547179943,0
302.6952124435825,312.20115361305193,1380,59.84900980508842,205,8654.681791176316,9.505941169469455,12289.30711415466,0
301.6408716157007,310.94579898105894,1438,44.378837845732434,208,6686.39744227713,9.304927365358287,9235.321593311244,0
299.84756111435814,309.5689027858953,1745,27.42438885641873,186,4959.435879307927,9.721341671537191,5056.777573551488,1
302.8871216861354,311.5484009367419,2675,11.716119344280662,52,3283.2813700659135,8.661279250606487,613.2705268270122,0
303.68161161765437,312.7645662500207,1269,57.81208713240773,215,7680.063254032216,9.082954632366341,12474.390817281184,0
302.16345104328997,310.50964687013015,1357,49.80760834631952,39,7078.18103608605,8.346195826840221,1961.3704896126517,0
298.7303675207802,309.53566614832795,1368,65.24313934148078,2,9343.077649008024,10.805298627547794,191.43016563930976,0
298.76914096571153,308.3345704828558,1398,52.90988325542498,218,7749.750752069558,9.56542951714425,11534.354549682645,0
301.7,310.84831432008883,1400,46.53438276776894,205,6823.323430521902,9.148314320088858,9581.965266615261,0
299.76097356079964,310.8280476279498,1352,54.57682717664962,225,7723.5669727882,11.067074067150141,12303.925508716931,0
300.38792469542676,309.744116782414,1396,62.511148696369524,185,9138.483910463507,9.356192086987267,11597.443418103721,0
300.8458643898215,310.9673960092532,2463,13.466301995373406,174,3473.98547395565,10.121531619431728,2353.7831807118027,0
302.7899433574877,311.96660373054186,1302,68.47590513955666,129,9298.713535408979,9.17666037305417,8782.389260735468,0
302.1093258788792,310.37331469719794,1353,47.03988818318753,166,6668.276352308805,8.263988818318781,7841.001328920765,0
299.134591200698,310.33116702307535,1204,65.56198462167933,205,8266.569333129275,11.196575822377325,13497.98518677097,0
299.34555808154334,309.05458428057875,1403,61.101862184655936,115,8976.51910183905,9.709026199035408,7079.362421037061,0
300.03406294933137,309.0761970079984,1600,30.731600544000287,213,5146.099529979207,9.042134058667054,6545.294665631929,0
302.84709476527513,310.7941895305502,1356,41.7579729242071,15,5931.56818821798,7.947094765275132,627.3788916001891,0
300.8686303402727,310.4449610788636,1358,61.168966962568206,227,8660.350405053734,9.576330738590904,13825.320513394727,0
302.11488950490525,311.23750945279005,2669,12.20178976548144,28,3408.604856347396,9.122619947884788,340.0277708046727,0
301.19973939714293,309.8873371232143,1326,61.99729033580348,46,8608.744054583009,8.687597726071404,2862.0487739555374,0
301.15555058817466,310.28073709799474,1378,53.719262902005255,209,7755.0902716108185,9.125186509820088,11235.919874822,0
302.1412442427644,311.24435484967535,1368,54.35720045378014,121,7788.230631685737,9.10311060691096,6621.031447763954,0
300.54372161805185,309.6077468764353,1289,65.7924304719793,208,8884.257523756425,9.064025258383404,13687.179782280742,0
299.7127468623445,310.696599434385,1357,56.83200972254715,195,8076.448926900967,10.983852572040526,11129.414541801962,0
302.6059334594989,310.5894935351982,1327,51.69542699469708,38,7187.3770522432515,7.983560075699309,1988.793184495825,0
298.40994184242754,309.1025733322168,1442,59.651228085035115,206,9013.193605761302,10.692631489789305,12327.347131644914,0
301.90607014186077,311.92364208511646,1448,46.889776466046285,248,7107.293971300883,10.01757194325569,11625.1335470293,0
299.76494480580783,310.70369735198045,1479,50.776347657521164,218,7863.130118298022,10.938752546172648,11073.30160752984,0
298.03515820734964,308.8693755219599,2868,4.369375521959917,128,1312.3755762902194,10.834217314610253,564.2817741547464,0
300.68433327037957,309.6783622668353,2612,12.382086989367194,150,3383.4225623770617,8.994028996455732,1882.2056178461514,0
302.7146612823489,310.7634580517582,1318,51.9781193341071,39,7178.6941260232,8.048796769409304,2044.374847536749,0
298.51240936726293,309.579828116794,1379,50.46516250093783,220,7287.915923915041,11.067418749531083,11136.179962470927,0
297.76865314786005,308.7506841405449,1382,62.694436199066665,61,9065.619521146535,10.982030992684797,3834.623911779491,0
303.23888469049837,311.49047259185573,1401,45.49643666832463,103,6673.9499021783095,8.25158790135738,4693.157116079809,0
300.3763058999213,309.91697154833633,1511,40.1304827194132,211,6347.16051339944,9.540665648414992,8466.126076793298,0
303.0097890683916,311.21468360258746,1372,48.266076211643565,65,6937.195834510777,8.204894534195809,3142.277589568176,0
300.7670055599623,309.3001648670087,1342,55.83381877508114,203,7837.56193587565,8.533159307046372,11365.26170233785,0
302.3,311.1115787863704,1345,53.473560248400894,125,7538.580203659257,8.811578786370399,6683.4695338974725,0
301.7752954792791,310.5917651597597,1330,45.208234840240294,207,6299.047713077049,8.816469680480555,9382.432542173623,0
301.43037599603286,309.7151879980164,1343,62.4,110,8779.614069434712,8.28481200198354,6879.107353083021,0
302.7448158866523,310.7627422413132,1367,47.822674383896626,10,6846.330195505187,8.017926354660922,516.889050991131,0
302.1959235435324,310.12445873880574,1365,51.64891747761141,11,7386.878242903888,7.928535195273356,611.1775336717283,0
302.6,310.42746987834215,1337,61.717590364973546,92,8642.150455072435,7.82746987834212,5695.078554453228,0
301.4280314279664,309.53052783050856,1358,64.11932941949077,137,9109.3171969694,8.102496402542142,8766.805431389903,0
298.39481386514495,308.83973909807094,1578,36.11014953414807,213,5964.139730897227,10.44492523292598,7712.869042118978,0
297.43335225310057,308.04616257835414,1363,58.70005675930179,196,8370.008320019359,10.612810325253541,11532.066590987599,0
302.04991278108554,310.5100174437829,1334,66.2499127810855,77,9257.662988081725,8.460104662697372,5119.014327463971,0
302.6433493519044,310.62746395821506,1272,67.64421071773717,198,9015.940813588833,7.984114606310624,13401.48147595372,0
299.0568356675431,308.77410140052586,1324,67.34460840315502,19,9337.934200497697,9.717265732982762,1344.1339672191023,0
301.7,310.9500963827096,1423,45.34797596309857,207,6755.7691565965215,9.250096382709591,9409.223721901753,0
301.34377639677393,311.6,1452,53.16701330829448,206,8083.8199348351,10.256223603226083,10977.07377475765,0
302.583331893961,312.4833329099885,1366,61.49999898397244,205,8801.682206796811,9.900001016027527,12600.50010211077,0
301.49212204855144,311.2691920934482,1355,65.3393897572428,159,9217.586695051059,9.777070044896771,10379.476561357313,0
301.03613783863926,310.2906895653437,1360,66.71765495682499,128,9461.35197435822,9.254551726704465,8551.310337897947,0
301.9302165376831,310.34650143307107,1311,56.311703640043376,40,7732.042630789923,8.416284895387944,2252.468145601735,0
300.19181674620023,310.99144478011846,1255,71.75052851111981,149,9434.795004010066,10.799628033918205,10696.703952418977,0
302.07548131943184,311.57548131943184,1270,69.19586637497727,228,9205.588979946884,9.5,15845.94751364143,0
299.12528024616927,310.32528024616926,1299,70.52056732788421,1,9530.991290530135,11.200000000000017,117.13438483449929,0
302.56805606683633,310.7680560668363,1328,51.23214417186489,177,7130.619652274056,8.199999999999989,9091.19936247168,0
302.19394091201053,312.652121933205,1533,33.95212193320501,207,5449.299604966024,10.458181021194493,7033.205552119477,0
300.66903715130246,311.86516679521526,1399,50.172907507389674,222,7354.03850763633,11.1961296439128,11144.996034837426,0
297.68021789653545,308.2898365775984,1368,63.5315797498821,63,9095.264019224376,10.609618681062953,4016.8663480190826,0
300.97214141830364,310.30956341212794,1370,64.85561336075153,85,9306.135655767275,9.337421993824336,5527.586273380204,0
302.55994533459415,310.9866484448647,1333,48.573296889729434,113,6785.108267985312,8.42670311027054,5514.41685578402,1
300.4369437097143,311.71776061673944,1370,60.157549278924385,211,8633.31481899939,11.280816907025166,12738.701402140034,0
297.22459048540753,308.079672388326,1337,66.71934085468044,158,9306.718918335373,10.855081902918478,10510.245648881906,0
303.0434534599424,311.0869069198848,1331,54.899478222550385,24,7651.985903940848,8.04345345994241,1331.9672340367792,1
302.2753125884063,311.3214096120878,1276,62.172546450384914,212,8296.543184570824,9.046097023681515,13177.862847452268,0
302.1408780871261,311.71063112512184,1382,62.62397099164914,123,9049.288255156176,9.56975303799576,7725.752587229655,0
302.70084041948365,311.77238905083846,2650,11.656902737290386,23,3235.10145557774,9.07154863135479,277.3891974405115,1
302.08688709237106,311.3122513398052,1304,69.16940321553244,125,9420.721844330732,9.225364247434133,8630.11653192783,0
302.23158145493,310.71755054647997,1373,46.48071345633997,167,6685.128873515837,8.485969091549968,7798.630485650522,0
303.2,311.4,1349,51.13112023794306,8,7223.267261877232,8.199999999999989,459.5599825854369,0
298.1820443414144,308.98226067720555,1390,62.52969171619567,59,9102.05352480513,10.800216335791157,3732.9003787466936,0
303.06907318885004,311.26907318885003,1337,52.10517102160049,172,7298.06339442975,8.199999999999989,8993.634763088254,0
299.7038847775364,308.81687876059095,1438,62.876624247881814,134,9475.03305137176,9.112993983054507,8484.094035528578,0
302.2971716880822,310.10848493575344,1353,50.8773735046575,36,7209.040876325928,7.811313247671261,1835.071340606374,0
299.2333081510147,309.87035917822874,2302,14.343238789575754,98,3424.2984879382816,10.637051027214081,1413.1680380024081,0
300.478449290606,311.6393521065953,1339,56.91754647461674,194,7986.008972104925,11.160902815989289,11092.817322894885,0
303.3013765307581,311.68055061230325,1268,65.28697442250751,148,8640.946285696442,8.379174081545147,9721.400579128189,0
299.1052438740098,309.78679871652196,1250,63.34466452753665,211,8291.395281256282,10.681554842512194,13414.219784532865,0
300.68325658102424,310.68078694284054,1433,48.46797823806761,77,7277.723158929864,9.997530361816306,3765.131856841724,0
298.4687829349294,308.2862434130141,1424,62.47883563081649,21,9319.898079746135,9.817460478084724,1337.0686058465542,0
300.1806490056352,310.2152992943217,1361,60.33850032076285,206,8600.540905692265,10.034650288686569,12432.091135739909,0
301.81686855166845,311.8714221627341,1435,53.862314940602786,204,8090.992418127478,10.054553611065693,11007.147958730679,0
300.4195808182002,309.96478088224103,1306,68.41017148346354,191,9356.317067960594,9.545200064040811,13115.3902095909,0
303.7269563116027,313.01588908608795,1259,58.540631952587624,213,7718.951953485246,9.288932774485263,12489.673242005507,0
303.2,311.4640710224727,1341,56.619124988799776,4,7951.695410620309,8.264071022472725,229.21698943565244,0
298.2791109129211,308.934429576779,2866,4.434429576778964,132,1330.9360818486464,10.655318663857878,590.6611933838701,0
299.04814031864373,308.8890409262711,1399,61.159099392372646,117,8961.476822479863,9.840900607627354,7176.822937983922,1
299.05521402256835,309.162051133185,1348,60.741367422123325,190,8575.090756687283,10.106837110616631,11551.21565747935,0
302.3,310.376781537873,1336,51.21229923393267,132,7163.353280769875,8.076781537872987,6795.466965181714,0
301.8416217031032,310.3416217031032,1354,49.45945742241921,67,7012.49994315967,8.5,3345.2110324407895,0
301.35864735084317,309.46406814219404,1298,65.42813628438803,225,8894.625479085187,8.10542079135086,14784.214273955457,0
300.8419800103645,311.48910908148684,1363,57.86891090814868,192,8265.641974709948,10.647129071122334,11124.839963816645,0
297.31713010946606,307.76507228303666,1376,65.81368195463854,21,9472.442885780636,10.447942173570615,1398.9877724811013,1
303.2021408769013,311.61627367140835,1323,49.981368357041724,71,6923.476304973432,8.41413279450708,3549.1137888139647,0
302.47048553932586,310.7704855393259,1362,54.96446625842709,153,7841.56286381589,8.300000000000011,8460.072960404468,0
301.0641665048612,310.6285332815556,1357,57.47849990291668,196,8171.09096083026,9.56436677669441,11304.84324355297,0
303.240868465499,311.4123302162711,1308,53.259131534501016,86,7296.971286591313,8.171461750772062,4580.285311967087,0
303.14249453158595,311.3194923442203,1351,50.68596062741885,9,7171.692769524602,8.17699781263437,467.0996846454389,0
299.43187255455103,310.0929084085767,1302,61.269482072987174,201,8354.41516333808,10.661035854025677,12339.081436079709,0
302.27922635556007,310.28830945777594,1265,54.70647566220773,82,7243.3723564070415,8.009083102215865,4532.906702117835,0
300.61747717833373,311.71294827088985,1397,50.211003042888834,221,7349.96180352251,11.095471092556092,11141.297141905348,0
302.9610048130845,311.530938433826,1369,50.30523232740482,201,7215.412962021458,8.569933620741503,10127.178966219524,0
301.3714998275528,310.50718323561324,1360,46.128533425305186,213,6576.935916018067,9.13568340806044,9831.96594598198,1
302.7201780500092,310.59657405910184,1335,52.08413814093513,39,7280.222145075963,7.876396009092597,2040.0443527136574,0
300.55182239529097,309.9431853294091,1397,45.92159266470456,209,6719.709119121142,9.39136293411815,9637.523061734208,1
300.99697740576124,310.8010075314129,1340,65.46498744764513,68,9189.162974679084,9.80403012565166,4516.100304535481,0
302.0962185909492,310.1,1378,48.094120546577045,166,6941.965825999132,8.003781409050822,7997.358088404368,0
300.59609198951307,310.234011797972,1381,57.280297170220145,203,8284.134585754196,9.637919808458955,11673.930306920616,0
302.75665508822044,311.92961676468934,1310,68.02836285274105,130,9284.973898903427,9.172961676468917,8795.667581476526,0
301.7642501321917,310.9838959545091,1296,64.49452128498835,183,8747.364701030652,9.21964582231735,11822.16557667544,0
302.7,310.6004395798197,1349,51.18373554667298,6,7231.007503264577,7.900439579819683,308.1464153517052,0
299.86621209283476,310.2936087947889,1366,64.33988059174912,64,9206.232585237516,10.427396701954152,4168.738245887773,0
300.1919429233083,309.6298766217143,1351,52.813801095218025,210,7471.065427969956,9.437933698405987,11136.082343048663,0
302.7,310.64798192634333,1358,49.42466872529701,8,7029.806416581824,7.947981926343342,410.5050874171767,0
303.3705068864196,311.68202754567847,1404,49.454837434561064,210,7260.489014985876,8.311520659258855,10352.239783309456,0
298.1351091311859,307.7335826472212,2566,12.8,124,3440.757981069926,9.598473516035364,1591.402842311356,0
302.211948302321,311.49181905812344,1365,54.198116319777775,120,7752.313285330676,9.279870755802474,6534.171510598664,0
299.23303589928855,309.98193688434174,2622,12.128193688434175,101,3330.5946220866763,10.748900985053169,1230.1964962423472,0
299.7489215830136,309.71356086617726,1323,61.054119492240915,203,8459.14853086582,9.964639283163642,12418.17728304005,0
302.6022826511062,312.16159785577435,1351,60.25931520466814,203,8529.186380036017,9.559315204668136,12289.509494987184,0
297.7238466815041,308.14640278087245,2719,9.363372821654165,23,2666.071328937056,10.422556099368368,226.9197540975905,0
299.7098643558015,310.26723105489856,1292,67.23115996108359,8,9097.616634610067,10.557366699097004,564.2108706381615,0
297.2493219579946,308.0300412894111,1398,57.11704009551193,202,8363.059381799783,10.780719331416504,11547.406074021748,0
298.6944730285024,308.63977811726414,1288,66.69061017752355,105,8986.860882068655,9.945305088761794,7024.348299688841,0
301.2263350768574,310.8307312952811,1719,29.22243201977911,220,5259.323839486839,9.604396218423679,6435.949106271183,0
302.04377882635634,309.80944706589094,1380,63.076497906664805,141,9112.855675618117,7.765668239534547,8894.434096362214,1
300.3942603444233,311.5936561701521,1200,76.570093373574,3,9624.06513239253,11.19939582572881,231.52370919582563,0
300.897518939767,310.60082702007765,1413,48.99586489961161,74,7250.958853378497,9.703308080310682,3646.389220157,0
302.3649876685622,310.8288834082499,1375,47.25667488762519,22,6809.426307705085,8.463895739687658,1063.2518129199634,0
297.07645181996446,307.90858573536275,1399,57.21537234382292,201,8384.032824476277,10.832133915398312,11529.571533030163,0
302.5602932096853,310.46029320968535,1354,51.31176543225175,7,7277.343207454491,7.900000000000034,394.3770371563612,1
300.78108401474293,310.8017976457808,1276,67.03152664209507,212,8959.783387024912,10.02071363103786,14264.750093454886,0
300.35362726731256,309.7268136336563,1331,72.1504709986995,161,10057.716791085026,9.373186366343731,11664.258659544512,1
301.7,310.46526341825603,1380,46.5847835765423,197,6720.388473771297,8.765263418256056,9189.4132179076,0
303.0989421113243,311.2378919060977,1319,52.9115599409417,43,7304.108148142413,8.138949794773392,2293.8575129897918,0
301.848275195016,310.17380752149546,1263,68.0899488697818,195,9012.233237600143,8.325532326479497,13313.107669532732,0
302.887818907633,311.7103032991233,1309,64.16557538122733,60,8797.02220760108,8.822484391490333,3872.4793094631373,0
300.6244504223153,310.00547330432363,1402,60.87590847196669,189,8944.276366505388,9.381022882008335,11553.1881558226,0
300.2620672027841,309.0716290924909,1337,67.0656741815018,73,9391.805744376485,8.80956188970684,4900.377251728281,0
302.01842652812417,310.14913740833117,1361,45.48599046457955,173,6487.642841722244,8.130710880207003,7891.566033737852,0
297.5159144944611,308.10441526112186,1341,73.59742906101619,175,10327.018330623592,10.58850076666079,12890.731953457,0
299.0330098643926,310.37579276611206,1372,53.749384874597936,228,7722.300756068808,11.342782901719387,12258.259767440773,0
297.0388416968248,307.8297024740425,1316,61.19257438148938,200,8434.777629717908,10.790860777217706,12240.225624562438,0
298.4220251050163,309.27758682048454,1277,70.2998336823575,151,9403.876969170336,10.855561715468232,10628.247800225485,0
302.4854004912559,311.22985725982284,1260,54.463885807858276,226,7188.35459538713,8.744456768566891,12327.145551419033,0
302.50576782070544,310.9057678207054,1242,54.74651680255958,81,7118.305182741008,8.399999999999977,4442.028467406721,0
297.70571003425283,307.78775358366175,2815,6.134710579720943,40,1785.8268751650762,10.082043549408885,195.71495263231446,0
301.1648245942328,309.4525406205134,1346,64.7724723032001,134,9113.431223241727,8.287716026280606,8703.947740133817,0
300.4616483544569,310.22291951420993,1354,65.20711018817288,0,9249.249335146533,9.76127115975302,0.0,0
299.4277972439625,309.35556753474617,1390,58.752790505667804,195,8553.743713733598,9.92777029078362,11467.893933831445,0
301.43255013856174,309.62394331065167,1323,56.78716641469655,200,7865.688845987607,8.1913931720899,11355.512373645934,0
303.03331977179215,312.40666069958854,1386,55.75997884399576,197,8086.116063907108,9.373340927796402,11014.933246539471,0
298.10151807092495,307.70118983937357,2567,12.799589710560825,124,3440.782767755786,9.599671768448626,1599.9438724047209,0
302.34419906365736,310.4249625297769,1360,49.50954332649406,177,7052.507727676156,8.080763466119521,8788.149695606058,0
302.6924626956506,310.3513025928827,2674,10.85043419762757,82,3039.3133573907126,7.658839897232133,898.9792257867064,1
302.27276045645596,310.1439670470466,1353,44.14981748949238,7,6259.608713840581,7.871206590590665,313.0414854693405,0
301.99276298762885,309.97421039010305,1374,49.00092013319584,176,7050.494626499142,7.981447402474235,8658.683815110933,0
302.2168477743663,311.6123517128298,1304,67.48987140514744,0,9217.825024436743,9.395503938463523,0.0,0
302.9563007036492,311.9976419702177,1369,63.36809085256044,123,9071.20501126311,9.041341266568516,7793.687182326956,0
300.5359084431441,311.33675727346724,1299,61.95551739710061,222,8376.524267107108,10.800848830323137,13700.92394869701,0
300.1571613039637,311.2613662399572,1347,56.65295636797008,196,7990.909296424183,11.104204935993572,11115.175186906528,0
302.1407499109308,311.1477975978406,1271,54.398238078272534,226,7241.332090806797,9.007047686909845,12321.138784161938,0
299.04710255995445,308.844081200038,1320,67.68073292015562,20,9360.80119377296,9.796978640083493,1388.3330115530064,0
300.30028936075087,311.6465990165399,1281,58.908538131425736,199,7902.892107270982,11.346309655788982,11744.625487617368,0
300.0890231857213,309.9231698978071,2814,6.154876473635589,84,1805.325619106906,9.834146712085756,411.8551271996412,0
299.5075082156899,310.2076122676912,1429,44.646297918155746,39,6686.285775296882,10.700104052001342,1747.4619057183613,1
300.8310500880217,310.4190706089463,1299,67.51882921501033,69,9186.124932030176,9.58802052092459,4654.649908562264,0
299.0151221963855,308.5453665891565,1342,65.8448828295172,24,9248.721505782078,9.530244392770994,1586.8090720844607,0
299.6,309.43514442139895,1875,23.38432370524007,221,4592.94814882663,9.835144421398908,5188.421300097744,0
299.78484239544383,310.18938967681066,1321,61.104547281366855,201,8451.400755494942,10.40454728136686,12313.05524569522,0
299.7285755710596,310.82109218333966,2177,17.651025734219477,225,4012.6652005197634,11.092516612280033,3990.124132013355,0
301.9135025964572,310.39549913451424,1369,51.67524523982845,152,7408.754966120406,8.48199653805705,7900.618926854295,0
302.356781880851,311.7453061865439,1362,61.5229513886141,202,8778.55263765056,9.388524305692934,12465.270362995283,0
301.00033989886464,310.6720343275928,1428,44.7372875632096,206,6691.543320434269,9.671694428728168,9254.739777706085,0
